,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
298,4030 Lige Grivegne,Ground floor,65000,1.0,52.0,Semi equipped,0.0,,,,,,52.0,,,, As new
299,7370 WIHRIES,House,65000,1.0,68.0,,0.0,,,,,,68.0,351.0,,, To renovate
300,7090 Braine-le-Comte,Studio,65000,,28.0,Installed,0.0,,,,,,28.0,,2.0,, To renovate
301,2660 Hoboken,Apartment,65000,1.0,71.0,Installed,,,,,,,71.0,,,,
302,2170 Merksem,House,65000,1.0,93.0,,,,,,,,93.0,40.0,2.0,, To renovate
303,4032 LIEGE Chne,House,65000,2.0,88.0,,,,,,1.0,54.0,88.0,98.0,2.0,, To renovate
304,8953 Wijtschate,House,65000,3.0,,,,,,,,,,415.0,2.0,,
305,6111 Landelies,House,65000,2.0,133.0,,,,,,,,133.0,410.0,,,
306,2180 Ekeren,House,65000,2.0,,,,,,,,,,130.0,,, To renovate
307,4101 Seraing Jemeppesur-Meuse,House,65000,1.0,40.0,Not installed,0.0,,1.0,5.0,,,40.0,90.0,3.0,0.0, To restore
308,6042 lodelinsart,House,65000,3.0,140.0,Not installed,0.0,,,,1.0,1.0,140.0,550.0,3.0,0.0, To renovate
309,5100 Jambes,House,65000,2.0,,,,,,,,,,234.0,3.0,,
310,8670 Oostduinkerke,Chalet,65000,2.0,,,,,,,,,,77.0,4.0,,
311,6042 Lodelinsart,House,65000,2.0,97.0,,,,,,,,97.0,,3.0,,
312,4031 ANGLEUR,House,65000,2.0,62.0,,0.0,,,,,,62.0,25.0,2.0,, To restore
313,8420 De Haan,Apartment,65000,1.0,,,1.0,,,,,,,,,,
314,5640 Mettet,House,65000,3.0,135.0,Not installed,0.0,,,,,,135.0,340.0,2.0,,
315,8200 Sint-andries,Kot,65000,1.0,,Installed,1.0,,,,,,,,4.0,, As new
316,7390 Quaregnon,House,65000,2.0,,,,,,,,,,209.0,2.0,, To renovate
317,4170 Comblain-au-Pont,House,65000,2.0,85.0,,,,,,,,85.0,,2.0,, To renovate
318,6030 Marchienne-au-Pont,House,65000,2.0,,Semi equipped,,,,,,,,,2.0,, Good
319,6180 Courcelles,House,65000,3.0,90.0,,0.0,,,,,,90.0,,,,
320,5550 MEMBRE-SUR-SEMOIS,Apartment,65000,2.0,35.0,Semi equipped,1.0,,1.0,22.0,,,35.0,,2.0,, As new
321,6060 Gilly,Apartment,65000,1.0,45.0,Not installed,,,,,,,45.0,,1.0,, Good
322,7080 Frameries,House,65000,2.0,126.0,,,,,,1.0,81.0,126.0,140.0,2.0,, To renovate
323,6990 NY,Apartment,65000,1.0,50.0,Installed,0.0,,,,,,50.0,,,, Good
324,9500 Geraardsbergen,House,65000,1.0,18.0,,0.0,,1.0,18.0,,,18.0,160.0,4.0,0.0,
325,4800 Verviers,Apartment,65000,2.0,85.0,,,,,,,,85.0,,,, Good
326,4420 Saint-Nicolas,Mixed-use building,65000,1.0,,,0.0,,,,,,,60.0,2.0,,
327,7080 Frameries,Duplex,65000,2.0,45.0,Semi equipped,,,1.0,30.0,,,45.0,,2.0,, To be done up
328,6820 Muno,House,65000,2.0,,,,,,,,,,130.0,2.0,, To renovate
329,6250 Roselies,Mixed-use building,65000,1.0,195.0,,,,,,,,195.0,125.0,4.0,, Good
330,7340 PATURAGES,House,65000,2.0,,Not installed,0.0,,,,,,,280.0,,,
331,7370 Dour,House,65000,3.0,,Not installed,0.0,,,,,,,,,,
332,6044 Roux,House,65000,1.0,90.0,,0.0,,,,,,90.0,160.0,,, To renovate
333,4257 Berloz,House,65000,1.0,,,,,,,,,,,,,
334,6840 Neufchteau,House,65000,,,Not installed,0.0,,,,,,,2155.0,,,
335,6060 Charleroi,House,65000,1.0,,,0.0,,,,,,,,2.0,,
336,6690 Vielsalm,House,65500,2.0,62.0,,,,,,,,62.0,184.0,2.0,, To renovate
337,5030 Gembloux,Service flat,67000,1.0,,Semi equipped,0.0,,1.0,2.0,,,,,1.0,, As new
338,5621 Hanzinne,Hanzinne,67000,,,,,,,,,,,,,,
339,6990 Hotton,Apartment,67000,1.0,39.0,Not installed,0.0,,,,,,39.0,,2.0,,
340,6000 Charleroi,Apartment,67000,2.0,,,,,,,,,,,,,
341,4920 Aywaille,Chalet,67500,2.0,75.0,Not installed,0.0,,,,1.0,150.0,75.0,345.0,4.0,0.0, To renovate
342,8420 De Haan,Apartment,67500,1.0,35.0,,1.0,,,,,,35.0,,,, As new
343,6001 Charleroi Marcinelle,Apartment,67500,1.0,49.0,Semi equipped,0.0,,,,,,49.0,,2.0,0.0, To be done up
344,2018 Antwerp,Studio,67500,,24.0,,,,,,,,24.0,,,,
345,7020 Nimy,House,67500,2.0,,,,,,,,,,,2.0,, To renovate
346,5350 Ohey Evelette,Ohey Evelette - Rue Abb,67600,,,,,,,,,,,,,,
347,8850 Ardooie,bouwgronden en nieuwe won,67678,,,,,,,,,,,,,,
348,8970 Poperinge,Bouwgronden en nieuwe won,67715,,,,,,,,,,,,,,
349,1357 Hlcine,Hlcine,68000,,,,,,,,,,,,,,
350,7950 Chivres,House,68000,3.0,127.0,Not installed,0.0,,,,,,127.0,240.0,,, To renovate
351,3620 Lanaken,House,68000,4.0,,Installed,,,,,,,,363.0,4.0,,
352,9500 Geraardsbergen,House,68000,1.0,,,0.0,,,,,,,30.0,2.0,, To renovate
353,7618 Rumes,House,68000,2.0,81.0,,,,,,,,81.0,171.0,3.0,, To renovate
354,7340 Colfontaine,House,68000,2.0,,Semi equipped,0.0,,,,,,,,2.0,, To renovate
355,8420 De Haan,Apartment,68000,1.0,,,1.0,,,,,,,,2.0,0.0, Good
356,6220 Fleurus,House,68000,1.0,40.0,,0.0,,,,,,40.0,,2.0,, Good
357,4020 Lige,Apartment,69000,1.0,40.0,,0.0,,,,,,40.0,,2.0,,
358,8420 De Haan,Apartment,69000,1.0,33.0,Installed,1.0,,,,,,33.0,,,0.0, Good
359,6250 AISEAU,House,69000,2.0,80.0,,0.0,,,,,,80.0,330.0,2.0,,
360,6030 Marchienne-au-Pont,Apartment,69000,1.0,45.0,,,,,,,,45.0,,3.0,, To renovate
361,6200 Chatelet,Apartment,69000,1.0,40.0,Installed,,,,,,,40.0,,2.0,, Good
362,7110 La Louvire Strpy-Bracquegnies,House,69000,2.0,102.0,Not installed,,,,,,,102.0,122.0,2.0,, To renovate
363,5060 VELAINE-SUR-SAMBRE,Chalet,69000,1.0,37.0,,0.0,,,,,,37.0,479.0,4.0,,
364,6800 Libramont-Chevigny,Apartment,69000,1.0,33.0,Installed,0.0,,,,,,33.0,,2.0,0.0, To be done up
365,6042 Charleroi Lodelinsart,House,69000,2.0,71.0,,0.0,,1.0,13.0,,,71.0,13.0,2.0,, To renovate
366,6061 Charleroi,House,69000,2.0,80.0,,,,,,,,80.0,,2.0,, To be done up
367,6061 Montignies-sur-Sambre,Apartment,69000,1.0,47.0,Semi equipped,0.0,,,,,,47.0,,,, To be done up
368,7140 Morlanwelz,House,69000,,75.0,,0.0,,,,,,75.0,,,,
369,4610 Beyne-Heusay,House,69000,2.0,,,,,,,,,,,,,
370,7500 Tournai,House,69000,2.0,70.0,,0.0,,,,,,70.0,80.0,,, To renovate
371,8430 Middelkerke,Studio,69000,,27.0,,1.0,,,,,,27.0,,,0.0, To be done up
372,2382 Poppel,Bungalow,69000,1.0,45.0,,0.0,,,,,,45.0,317.0,4.0,,
373,4800 Ensival,House,69000,5.0,182.0,Not installed,0.0,,1.0,9.0,,,182.0,,2.0,, To renovate
374,4100 Seraing,House,69000,2.0,90.0,,,,1.0,45.0,1.0,493.0,90.0,,2.0,, To restore
375,6041 Charleroi,House,69000,2.0,,Not installed,0.0,,,,,,,80.0,2.0,0.0, To renovate
376,4280 Hannut,Thisnes,69000,,,,,,,,,,,,,,
377,5670 OLLOY-SUR-VIROIN,House,69000,2.0,94.0,Installed,0.0,,,,,,94.0,,2.0,, Good
378,7170 LA HESTRE,House,69000,2.0,,,0.0,,,,,,,620.0,,,
379,6060 Gilly Charleroi,House,69000,2.0,66.0,,0.0,,,,1.0,24.0,66.0,,2.0,,
380,6000 Charleroi,Apartment,69000,1.0,,,0.0,,,,,,,,,,
381,1770 Liedekerke,Residentie Interi,69900,,,,,,,,,,,,,,
382,6001 Charleroi,House,69900,3.0,80.0,Not installed,0.0,,,,,,80.0,,2.0,, To renovate
383,5540 Hastiere,Chalet,69900,1.0,42.0,Installed,0.0,,,,1.0,197.0,42.0,239.0,4.0,0.0, As new
384,4420 Saint-Nicolas,Mixed-use building,69900,2.0,,,0.0,,,,,,,90.0,2.0,, To renovate
385,6150 Anderlues,House,69999,2.0,107.0,Semi equipped,0.0,,1.0,38.0,1.0,130.0,107.0,275.0,3.0,0.0, To renovate
386,6000 Charleroi,Apartment,69999,1.0,60.0,Installed,0.0,,1.0,6.0,,,60.0,,4.0,0.0, Good
387,6200 Chtelet,Duplex,70000,3.0,169.0,Semi equipped,0.0,,,,,,169.0,,2.0,0.0, To renovate
388,7340 Wasmes,House,70000,2.0,289.0,,0.0,,,,,,289.0,250.0,2.0,, To be done up
389,7134 Epinois,House,70000,2.0,102.0,Not installed,0.0,,,,,,102.0,73.0,3.0,, To renovate
390,4430 Ans,House,70000,2.0,177.0,Not installed,,,,,,,177.0,350.0,2.0,, To renovate
391,7080 Frameries,House,70000,2.0,68.0,,0.0,,,,,,68.0,91.0,3.0,, To be done up
392,7134 LEVAL-TRAHEGNIES,House,70000,2.0,108.0,Not installed,0.0,,,,,,108.0,397.0,2.0,, To renovate
393,7300 Boussu,House,70000,2.0,91.0,,0.0,,,,,,91.0,172.0,2.0,, To be done up
394,7340 PATURAGES,House,70000,2.0,97.0,Semi equipped,0.0,,,,,,97.0,,2.0,0.0, Good
395,4800 Verviers,House,70000,1.0,55.0,Semi equipped,0.0,,,,,,55.0,,2.0,0.0, Good
396,7370 Elouges,House,70000,1.0,102.0,,0.0,,,,,,102.0,340.0,3.0,, To renovate
397,6200 Hainaut,Apartment,70000,3.0,139.0,,0.0,,,,,,139.0,,2.0,, To be done up
398,3700 Tongeren,House,70000,3.0,133.0,Installed,,,,,,,133.0,149.0,2.0,, To be done up
399,3665 As,House,70000,3.0,130.0,,,,,,,,130.0,134.0,2.0,, To be done up
400,7130 Binche,House,70000,2.0,132.0,Semi equipped,0.0,,,,,,132.0,50.0,,, To renovate
401,7390 Quaregnon,House,70000,2.0,135.0,Installed,,,,,,,135.0,200.0,3.0,,
402,7320 Bernissart,House,70000,2.0,124.0,,0.0,,,,,,124.0,172.0,3.0,, To renovate
403,9100 Sint-Niklaas,House,70000,1.0,173.0,,,,,,,,173.0,327.0,2.0,,
404,7861 Wannebecq,House,70000,2.0,,,,,,,,,,250.0,3.0,, To be done up
405,8200 Brugge,Studio,70000,1.0,15.0,,0.0,,,,,,15.0,,2.0,, Good
406,8420 Klemskerke,Apartment,70000,1.0,,,,,,,,,,,,, As new
407,4020 Jupille-sur-Meuse,Apartment,70000,2.0,69.0,,,,,,,,69.0,,,,
408,3680 Neeroeteren,House,70000,2.0,,,,,,,,,,994.0,4.0,,
409,7951 Tongre-notre-Dame,House,70000,5.0,,,,,,,,,,450.0,3.0,, To renovate
410,5555 Bivre Graide,House,70000,2.0,94.0,Semi equipped,0.0,,,,,,94.0,53.0,2.0,,
411,6040 Jumet,House,70000,2.0,,,,,,,,,,,,,
412,6040 Jumet,House,70000,2.0,,,,,,,,,,240.0,,,
413,5377 NOISEUX,House,70000,2.0,65.0,Semi equipped,1.0,,,,,,65.0,,4.0,,
414,7080 Frameries,House,70000,2.0,118.0,,0.0,,,,1.0,1.0,118.0,,2.0,0.0, To restore
415,8420 De Haan,Apartment,70000,1.0,32.0,,1.0,,,,,,32.0,,2.0,, Good
416,7141 Carnires,House,70000,2.0,,,0.0,,,,,,,,,, To renovate
417,6000 Charleroi,House,70000,2.0,56.0,,0.0,,,,,,56.0,16.0,3.0,, Good
418,6041 Charleroi Gosselies,House,70000,2.0,80.0,,0.0,,,,,,80.0,,3.0,, To renovate
419,6042 Charleroi,House,70000,2.0,85.0,,0.0,,1.0,16.0,1.0,259.0,85.0,324.0,2.0,, To renovate
420,4801 Verviers,House,70000,3.0,,Semi equipped,0.0,,,,,,,,2.0,, To renovate
421,6140 Fontaine lEvque,House,70000,4.0,160.0,,0.0,,,,,,160.0,110.0,,,
422,8650 Houthulst,Houthulst verkaveling Abraham Hansstraat,70000,,,,,,,,,,,,,,
423,5620 Florennes,House,70000,2.0,,,,,,,,,,149.0,,,
424,7900 Leuze-En-Hainaut,House,70000,3.0,124.0,,,,,,,,124.0,220.0,2.0,, To renovate
425,6200 CHTELINEAU,House,70000,2.0,120.0,Semi equipped,0.0,,,,,,120.0,,3.0,, To renovate
426,4101 Jemeppe,House,70000,1.0,89.0,,,,,,,,89.0,78.0,2.0,, To be done up
427,7950 Chievres,House,70000,2.0,127.0,,0.0,,,,1.0,115.0,127.0,240.0,2.0,, To renovate
428,7301 Hornu,House,70000,2.0,90.0,Not installed,,,,,1.0,100.0,90.0,170.0,2.0,, To renovate
429,7390 Quaregnon,House,70000,2.0,75.0,,,,,,,,75.0,170.0,3.0,, To be done up
430,6060 Gilly,House,70000,2.0,,,,,,,1.0,131.0,,,2.0,, To be done up
431,8200 Brugge,Kot,70000,1.0,,,1.0,,,,,,,,2.0,, As new
432,4020 LIEGE,House,70000,2.0,,,,,,,,,,,,, To renovate
433,7340 WASMES,House,70000,2.0,,Not installed,0.0,,,,,,,226.0,,,
434,7012 Jemappes,House,70000,2.0,,,,,,,,,,100.0,,,
435,7370 Dour,House,70000,2.0,70.0,,0.0,,,,1.0,75.0,70.0,250.0,2.0,, To renovate
436,7700 Mouscron,House,70000,3.0,,,0.0,,,,,,,153.0,,,
437,7080 Frameries,House,70000,2.0,,,,,,,,,,,2.0,,
438,6000 Charleroi,House,70000,3.0,,,,,,,,,,190.0,3.0,, To renovate
439,7041 Quevy,House,70000,2.0,,,,,,,,,,,2.0,, To be done up
440,5000 Namur,Studio,70000,,,USA installed,,,,,,,,,4.0,, Good
441,6060 Gilly,House,70000,2.0,100.0,,0.0,,,,,,100.0,,,,
442,7080 La Bouverie,House,70000,2.0,,,,,,,,,,155.0,,,
443,7340 WASMES,House,70000,3.0,,Not installed,0.0,,,,,,,,,,
444,7370 Dour,House,70000,3.0,,,,,,,,,,560.0,,,
445,7390 Quaregnon,House,70000,1.0,,,,,,,,,,,,,
446,6031 Monceau-sur-Sambre,House,70000,1.0,,,,,,,,,,,,,
447,6040 Jumet,House,70000,1.0,,,,,,,,,,,,,
448,7080 Frameries,House,70000,2.0,,,,,,,,,,,,,
449,7340 Colfontaine,House,70000,2.0,,,0.0,,,,,,,,2.0,, To renovate
450,6200 Chtelineau,House,70000,2.0,,,,,,,,,,,,,
451,4820 Dison,Town-house,70000,3.0,,,,,,,,,,300.0,4.0,,
452,6464 Chimay,House,70000,4.0,,,0.0,,,,,,,600.0,4.0,,
453,2275 Wechelderzande,House,71500,1.0,40.0,,,,,,,,40.0,1762.0,4.0,, To be done up
454,6030 Marchienne-au-Pont,Apartment,72000,2.0,49.0,,,,,,,,49.0,,3.0,, To renovate
455,3300 Tienen,House,72000,2.0,70.0,Not installed,0.0,,1.0,5.0,,,70.0,60.0,2.0,, To renovate
456,6030 Marchienne-au-Pont,Apartment,72000,2.0,49.0,,,,,,,,49.0,,3.0,, To renovate
457,8434 Middelkerke Westende,Studio,72000,,18.0,Installed,1.0,,,,,,18.0,,2.0,0.0, Good
458,6700 Arlon,House,72000,3.0,165.0,,0.0,,,,1.0,1.0,165.0,230.0,2.0,, To restore
459,7340 WASMES,House,72000,2.0,,Not installed,0.0,,,,,,,90.0,,,
460,8620 Nieuwpoort,House,72200,2.0,41.0,Installed,0.0,,,,,,41.0,120.0,4.0,, As new
461,5660 Frasnes Nam,House,72500,3.0,,,0.0,,,,,,,1245.0,4.0,,
462,1850 Grimbergen,Service flat,73000,1.0,34.0,,0.0,,,,,,34.0,,2.0,0.0, Good
463,6182 Souvret,House,73000,2.0,110.0,Not installed,0.0,,,,,,110.0,,3.0,,
464,8420 De Haan,Apartment,73500,1.0,30.0,,1.0,,,,,,30.0,,2.0,,
465,6001 Marcinelle,Apartment,74000,1.0,45.0,Installed,0.0,,,,,,45.0,,,,
466,4020 Liege,Studio,74000,,33.0,,,,,,,,33.0,,2.0,, Good
467,7100 SAINT-VAAST,House,74000,3.0,177.0,Not installed,0.0,,,,1.0,500.0,177.0,700.0,3.0,, Good
468,6001 Charleroi Marcinelle,Apartment,74000,2.0,80.0,,,,,,,,80.0,,,,
469,3920 Lommel,House,74000,4.0,,,,,,,,,,,,,
470,6536 Thuin Donstiennes,House,74900,3.0,133.0,,0.0,,,,1.0,200.0,133.0,270.0,2.0,, To renovate
471,6030 Marchienne-au-Pont,House,74999,2.0,80.0,Semi equipped,0.0,,1.0,10.0,1.0,225.0,80.0,300.0,3.0,0.0, To renovate
472,6769 Meix-devant-Virton,House,75000,2.0,65.0,Semi equipped,0.0,,,,,,65.0,,2.0,0.0, To be done up
473,4100 Seraing,Apartment,75000,1.0,70.0,Installed,,,,,,,70.0,,,, Good
474,4020 Liege,House,75000,3.0,,Not installed,0.0,,,,,,,43.0,3.0,0.0, To renovate
475,6040 Jumet,House,75000,1.0,70.0,Semi equipped,,,,,1.0,97.0,70.0,170.0,3.0,, To renovate
476,7134 PRONNES-LEZ-BINCHE,Apartment,75000,1.0,61.0,Semi equipped,0.0,,,,,,61.0,,3.0,, Good
477,7130 Binche,House,75000,2.0,123.0,Semi equipped,0.0,,,,,,123.0,60.0,2.0,, To renovate
478,7134 PRONNES-LEZ-BINCHE,House,75000,1.0,61.0,Semi equipped,0.0,,,,,,61.0,112.0,3.0,, Good
479,4100 Seraing,House,75000,2.0,100.0,Installed,0.0,,,,,,100.0,42.0,2.0,0.0, To be done up
480,7134 RESSAIX,House,75000,3.0,115.0,Not installed,0.0,,,,,,115.0,156.0,2.0,, To restore
481,7300 BOUSSU-BOIS,House,75000,3.0,140.0,Semi equipped,0.0,,,,,,140.0,352.0,3.0,, To renovate
482,8370 Blankenberge,House,75000,2.0,103.0,,,,,,1.0,150.0,103.0,210.0,,, To renovate
483,6660 Houffalize,House,75000,2.0,120.0,Not installed,0.0,,,,,,120.0,170.0,,, To renovate
484,7390 Quaregnon,House,75000,2.0,135.0,Semi equipped,0.0,,,,1.0,421.0,135.0,421.0,2.0,, Good
485,3700 Vreren,House,75000,5.0,,Installed,,,,,1.0,339.0,,499.0,3.0,, To renovate
486,7300 Boussu,House,75000,3.0,91.0,,0.0,,,,,,91.0,180.0,2.0,, To renovate
487,6180 Courcelles,House,75000,3.0,131.0,Not installed,,,,,,,131.0,590.0,3.0,, To renovate
488,4050 Chaudfontaine,Apartment,75000,2.0,140.0,,,,1.0,3.0,,,140.0,,2.0,, To renovate
489,7387 Angre,House,75000,3.0,,,0.0,,,,1.0,1.0,,429.0,2.0,, To renovate
490,8000 Brugge,House,75000,2.0,85.0,,,,,,,,85.0,32.0,2.0,, To be done up
491,2600 Berchem,Studio,75000,1.0,,,,,,,,,,,2.0,,
492,6030 Marchienne-au-Pont,Mixed-use building,75000,3.0,,,,,,,,,,252.0,,, To be done up
493,7500 Tournai,House,75000,2.0,,,,,,,,,,,2.0,,
494,6061 Montignies-sur-Sambre,House,75000,1.0,,,,,,,,,,150.0,,,
495,7390 Quaregnon,House,75000,2.0,75.0,,,,,,1.0,50.0,75.0,130.0,3.0,, To renovate
496,9160 Lokeren,House,75000,2.0,89.0,,,,,,,,89.0,160.0,2.0,, To renovate
497,9000 Gent,House,75000,1.0,,,,,,,,,,42.0,,,
498,5540 Hastire-Lavaux,Chalet,75000,1.0,27.0,,0.0,,,,1.0,270.0,27.0,270.0,4.0,,
499,6020 Dampremy,House,75000,2.0,,,,,,,,,,,2.0,, Good
500,6000 Charleroi,Apartment,75000,2.0,,,,,,,,,,,2.0,,
501,8370 Blankenberge,Apartment,75000,1.0,,Semi equipped,0.0,,,,,,,,,, Good
502,6061 Charleroi Montignies-sur-Sambre,Apartment,75000,2.0,85.0,Not installed,0.0,,,,,,85.0,,2.0,0.0, To renovate
503,4920 Aywaille,House,75000,1.0,63.0,Not installed,,,,,,,63.0,25.0,2.0,, To renovate
504,5060 Arsimont,House,75000,2.0,133.0,,0.0,,1.0,16.0,1.0,290.0,133.0,520.0,3.0,, To renovate
505,6690 Vielsalm,Apartment,75000,4.0,161.0,Installed,0.0,,,,,,161.0,,2.0,, Good
506,4000 Lige Centre,Studio,75000,,26.0,,,,,,,,26.0,,,, As new
507,8200 Sint-andries,Kot,75000,1.0,,Installed,1.0,,,,,,,,4.0,, Just renovated
508,4031 Lige,House,75000,2.0,87.0,,0.0,,,,,,87.0,21.0,2.0,, To restore
509,7012 Jemappes,Mixed-use building,75000,,,,,,,,,,,,,, To renovate
510,6140 Fontaine lEvque,House,75000,3.0,100.0,,0.0,,1.0,5.0,,,100.0,70.0,,,
511,4000 Lige,House,75000,3.0,,,,,,,,,,43.0,2.0,,
512,8434 Middelkerke,Apartment,75000,1.0,45.0,Hyper equipped,1.0,,,,,,45.0,,2.0,, Good
513,5060 Sambreville Auvelais,Studio,75000,1.0,50.0,Installed,1.0,,,,,,50.0,,2.0,0.0, As new
514,8930 Menen,House,75000,2.0,82.0,Semi equipped,0.0,,,,,,82.0,83.0,2.0,, To renovate
515,6850 Paliseul,House,75000,3.0,95.0,Not installed,0.0,,,,,,95.0,91.0,2.0,, To renovate
516,6830 Bouillon,House,75000,2.0,80.0,Not installed,0.0,,1.0,16.0,,,80.0,100.0,3.0,,
517,7520 Templeuve,House,75000,2.0,84.0,,,,,,,,84.0,291.0,2.0,, To renovate
518,6900 Waha,Apartment,75000,1.0,64.0,Installed,0.0,,,,,,64.0,,3.0,, To be done up
519,5190 Jemeppe-sur-Sambre,House,75000,3.0,140.0,,0.0,,,,,,140.0,165.0,3.0,, To renovate
520,5190 Jemeppe-sur-Sambre,House,75000,3.0,95.0,,0.0,,,,,,95.0,80.0,2.0,0.0, To renovate
521,6032 Mont-sur-Marchienne,House,75000,2.0,,Semi equipped,,,,,1.0,290.0,,370.0,2.0,, To renovate
522,6001 Charleroi Marcinelle,Apartment,75000,2.0,72.0,Installed,0.0,,,,,,72.0,,2.0,0.0, Good
523,4830 Limbourg,House,75000,5.0,156.0,,0.0,,1.0,70.0,,,156.0,153.0,3.0,, To renovate
524,4053 Chaudfontaine,Studio,75000,1.0,51.0,,,,,,,,51.0,,,,
525,7000 Mons,Studio,75000,,26.0,,,,,,,,26.0,,2.0,, Good
526,7140 Morlanwelz,Studio,75000,,42.0,Not installed,,,,,,,42.0,,2.0,0.0, To be done up
527,5300 Andenne,House,75000,2.0,86.0,,0.0,,,,,,86.0,200.0,2.0,, To renovate
528,7000 Mons,House,75000,2.0,84.0,,,,,,,,84.0,140.0,2.0,, To renovate
529,6987 WARISY,House,75000,1.0,261.0,,0.0,,,,,,261.0,170.0,2.0,, To restore
530,1480 Tubize,Kot,75000,1.0,57.0,Installed,0.0,,,,,,57.0,,3.0,0.0, As new
531,7350 Hensies Thulin,House,75000,2.0,110.0,Not installed,0.0,,,,,,110.0,60.0,2.0,, To renovate
532,7012 Jemappes,House,75000,2.0,,,0.0,,1.0,10.0,,,,80.0,2.0,, To renovate
533,7340 Colfontaine,Apartment,75000,2.0,73.0,,,,,,,,73.0,,1.0,, To be done up
534,7000 Mons,Studio,75000,1.0,30.0,Not installed,0.0,,,,,,30.0,,,0.0, Good
535,4800 Verviers,Apartment,75000,2.0,78.0,,0.0,,,,,,78.0,,,, To be done up
536,4800 Verviers,Apartment,75000,3.0,90.0,,0.0,,,,,,90.0,,,, To be done up
537,7012 Mons Flnu,House,75000,2.0,,Not installed,0.0,,,,1.0,170.0,,351.0,2.0,, To renovate
538,7134 Leval-Trahegnies,House,75000,2.0,,,,,,,,,,110.0,2.0,, To be done up
539,3530 Houthalen-Helchteren,Chalet,75000,2.0,50.0,USA installed,,,,,,,50.0,,3.0,,
540,6220 Fleurus,Mixed-use building,75000,,200.0,,0.0,,,,,,200.0,122.0,3.0,, To renovate
541,7380 Quivrain,House,75000,2.0,90.0,,,,,,,,90.0,,2.0,, Good
542,4340 Awans,Bungalow,75000,2.0,47.0,Installed,0.0,,,,,,47.0,,4.0,,
543,5100 Jambes,Apartment,75000,1.0,31.0,USA installed,,,,,1.0,100.0,31.0,,4.0,,
544,7380 Quivrain,Apartment,75000,3.0,,,0.0,,,,,,,,,,
545,5575 Willerzie,House,75000,5.0,,,,,,,,,,550.0,2.0,, To renovate
546,6032 Mont-sur-Marchienne,House,75000,3.0,,,,,,,,,,254.0,3.0,, To renovate
547,7110 Houdeng-Goegnies,House,75000,2.0,,Not installed,1.0,,,,,,,120.0,2.0,,
548,4100 Seraing,House,75000,1.0,,,0.0,,,,,,,,2.0,, To renovate
549,7100 Haine-Saint-Paul,House,75000,3.0,,Installed,,,,,,,,340.0,,,
550,7640 Antoing,House,75000,2.0,,,,,,,,,,180.0,2.0,, To renovate
551,5651 Thy-Le-Chteau,House,75000,3.0,210.0,,,,,,1.0,350.0,210.0,,2.0,, To renovate
552,7331 Saint-Ghislain,House,75000,2.0,65.0,,0.0,,,,,,65.0,,2.0,, Good
553,7850 Enghien,House,75000,2.0,,,,,,,,,,,,,
554,6460 Chimay,House,75000,2.0,,,,,,,,,,,2.0,,
555,6060 Gilly Charleroi,Apartment,75000,2.0,60.0,,0.0,,,,,,60.0,,4.0,,
556,7060 Soignies,House,75000,1.0,,,,,,,,,,32.0,2.0,,
557,6000 Charleroi,Apartment,75000,1.0,70.0,,,,,,,,70.0,,2.0,,
558,6001 Marcinelle,Apartment,75000,2.0,,,,,,,,,,,,,
559,6060 Gilly,House,75000,1.0,,,,,,,,,,,3.0,,
560,6440 Froidchapelle,House,75000,,,Not installed,0.0,,,,,,,488.0,4.0,,
561,6040 Jumet,House,75000,3.0,,,,,,,,,,249.0,2.0,,
562,6061 Montignies-sur-Sambre,House,75000,3.0,68.0,Installed,,,,,,,68.0,,2.0,, To be done up
563,5620 Florennes,Apartment,75000,2.0,116.0,Installed,0.0,,,,,,116.0,,2.0,,
564,7603 Bon-Secours,House,75000,2.0,120.0,Installed,0.0,,,,,,120.0,390.0,2.0,,
565,6211 Les Bons Villers Mellet,House,75000,3.0,115.0,,,,,,,,115.0,210.0,3.0,, To renovate
566,9600 Ronse,House,75000,3.0,,,,,,,,,,,2.0,, To renovate
567,6000 Charleroi,House,75000,1.0,,,0.0,,,,,,,,3.0,,
568,6001 Charleroi,House,75000,2.0,,,0.0,,,,1.0,40.0,,120.0,2.0,, To renovate
569,4960 Malmedy,Studio,75000,1.0,,,,,,,,,,,,,
570,7520 Templeuve,House,75000,2.0,,,0.0,,,,,,,,4.0,, To renovate
571,7340 WASMES,House,76000,3.0,140.0,Not installed,0.0,,,,,,140.0,380.0,,,
572,6031 Monceau-sur-Sambre,House,76000,2.0,90.0,Not installed,0.0,,1.0,10.0,1.0,196.0,90.0,216.0,,,
573,7130 Binche,House,76000,1.0,,Installed,0.0,,,,,,,40.0,4.0,,
574,3630 Maasmechelen,House,76500,3.0,115.0,,,,,,,,115.0,350.0,3.0,,
575,6040 Charleroi Jumet,House,77000,2.0,,,0.0,,,,,,,,3.0,, To renovate
576,4800 Verviers,Apartment,77000,3.0,133.0,,,,,,,,133.0,,,, To be done up
577,7340 WASMES,House,77000,2.0,,Not installed,0.0,,,,,,,260.0,,,
578,7012 Flnu,House,77000,3.0,,,,,,,,,,,,,
579,8434 Westende,Studio,77500,,24.0,,0.0,,,,,,24.0,,2.0,0.0, Good
