,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
3968,9300 Aalst,House,960000,5,636,USA installed,0.0,,,,,,636,,2,, To renovate
3969,7500 Tournai,Apartment block,960000,,300,Installed,0.0,,,,,,300,171,2,,
3970,9300 Aalst,Apartment block,960000,4,,,,,,,,,,,3,,
3971,3000 Leuven,Penthouse,959000,4,140,Hyper equipped,,,,,,,140,,,, As new
3972,8820 Torhout,Villa,955000,4,275,,,,,,,,275,6500,4,, As new
3973,8820 Torhout,Villa,955000,4,275,,,,,,,,275,6500,4,, As new
3974,3070 Kortenberg,House,954409,4,,,,,,,,,,2348,4,,
3975,1180 Uccle,Villa,950000,4,220,Installed,0.0,,,,,,220,2030,4,, To be done up
3976,1630 Linkebeek,Villa,950000,4,220,Installed,0.0,,,,,,220,2030,4,, To be done up
3977,1150 Woluwe-Saint-Pierre,Apartment,950000,2,126,USA hyper equipped,0.0,,1.0,26,,,126,,3,, As new
3978,1150 Woluwe-St-Pierre,House,950000,5,,Installed,0.0,,1.0,20,1.0,100,,170,2,, As new
3979,1040 Etterbeek,Exceptional property,950000,6,,Not installed,0.0,,1.0,83,1.0,150,,235,2,0.0, To renovate
3980,1150 Woluwe-Saint-Pierre,Apartment,950000,2,125,USA hyper equipped,0.0,,1.0,25,,,125,,,,
3981,8710 Wielsbeke,Other properties,950000,5,380,Installed,0.0,,,,,,380,3500,4,, Good
3982,8710 Wielsbeke,Villa,950000,5,380,Installed,0.0,,,,,,380,3500,4,, Good
3983,9000 Gent,House,950000,2,208,Installed,0.0,,1.0,23,,,208,527,2,, Good
3984,1040 Etterbeek,House,950000,6,280,Hyper equipped,,,1.0,23,1.0,50,280,16,2,0.0, Good
3985,8710 Wielsbeke,Other properties,950000,5,380,Installed,0.0,,,,,,380,3500,4,, Good
3986,8710 Wielsbeke,Villa,950000,5,380,Installed,0.0,,,,,,380,3500,4,, Good
3987,1030 Schaerbeek,Mansion,950000,6,310,,0.0,,,,1.0,65,310,65,2,0.0, To be done up
3988,1180 Uccle,House,950000,5,369,USA installed,0.0,,1.0,15,,,369,240,2,0.0, To be done up
3989,1150 Woluwe-Saint-Pierre,Penthouse,950000,3,200,Hyper equipped,0.0,,1.0,80,,,200,,3,0.0, As new
3990,1640 SINT-GENESIUS-RODE,Villa,950000,4,220,Installed,0.0,,,,,,220,2030,4,, To be done up
3991,1150 WOLUWE-SAINT-PIERRE,Mansion,950000,5,242,Installed,,,,,,,242,170,2,, As new
3992,1180 Uccle,House,950000,5,360,Hyper equipped,0.0,,1.0,6,1.0,200,360,370,3,0.0, Good
3993,1420 Braine-lAlleud,Villa,950000,5,289,Hyper equipped,0.0,,,,,,289,1500,4,, As new
3994,1630 Linkebeek,Villa,950000,4,220,,,,,,,,220,2000,4,, To be done up
3995,1640 Rhode-St-Gense,Villa,950000,4,,Hyper equipped,,,1.0,50,1.0,900,,1147,4,, As new
3996,1861 Wolvertem,House,950000,6,498,Installed,0.0,,1.0,100,1.0,3800,498,5662,4,, Good
3997,2850 Boom,House,950000,7,570,,0.0,,,,,,570,660,3,, Good
3998,2850 Boom,House,950000,7,570,,0.0,,,,,,570,660,3,, Good
3999,3090 Overijse,Villa,950000,6,351,Hyper equipped,0.0,,,,1.0,500,351,1056,4,0.0, Good
4000,1180 Uccle,House,950000,4,195,Installed,0.0,,1.0,25,1.0,200,195,357,3,, As new
4001,1440 Braine-le-Chateau,Villa,950000,5,360,Hyper equipped,0.0,,1.0,150,,,360,2522,4,0.0, Good
4002,5030 LONZEE,House,950000,5,,Hyper equipped,0.0,,,,,,,1787,4,0.0, As new
4003,8300 Knokke-Heist,Duplex,950000,2,133,Hyper equipped,0.0,,1.0,36,,,133,,2,0.0, As new
4004,1180 Uccle,Apartment,950000,3,300,Hyper equipped,,,1.0,25,,,300,,,, As new
4005,1200 Woluwe-Saint-Lambert,Apartment,950000,2,174,Installed,0.0,,1.0,50,,,174,,,0.0, As new
4006,9100 Sint-Niklaas,Penthouse,950000,3,300,Hyper equipped,0.0,,,,,,300,,3,, As new
4007,2000 Antwerp,Penthouse,950000,3,210,Hyper equipped,0.0,,1.0,25,,,210,,2,0.0, As new
4008,8620 Nieuwpoort,Apartment,950000,2,107,,,,,,,,107,,,0.0,
4009,8770 Ingelmunster,House,950000,9,485,Installed,,,,,,,485,1814,,0.0, As new
4010,9255 Buggenhout,House,950000,6,380,,0.0,,,,1.0,2700,380,2870,4,, As new
4011,8370 Blankenberge,Apartment,950000,4,200,,0.0,,,,,,200,,,0.0, As new
4012,1380 Lasne,Villa,950000,3,145,Not installed,0.0,,1.0,40,1.0,17800,145,17800,,, To renovate
4013,8000 Brugge,Penthouse,950000,3,170,Hyper equipped,0.0,,1.0,10,,,170,,,0.0, As new
4014,1050 Ixelles,New real estate project - Apartments,205000,,,,,,,,,,,,,,
4015,4000 Lige,Terrasses de lHliport,475000,,,,,,,,,,,,,,
4016,9600 Ronse,OBELISK,250000,,,,,,,,,,,,,,
4017,3090 Overijse,Villa,950000,4,186,,0.0,,,,,,186,2041,,0.0, As new
4018,8620 Nieuwpoort,Apartment,950000,2,107,,,,,,,,107,,,0.0,
4019,8340 Sijsele,Villa,950000,6,487,,,,,,,,487,3801,,0.0,
4020,9880 Aalter,Mansion,950000,5,320,Installed,0.0,,,,,,320,2041,,, Just renovated
4021,1601 Sint-Pieters-Leeuw Ruisbroek,Mixed-use building,950000,5,650,,0.0,,,,,,650,2003,4,, As new
4022,1860 Meise,Villa,950000,5,318,,0.0,,,,,,318,2800,4,0.0, Just renovated
4023,9960 Assenede,Villa,950000,11,,Installed,0.0,,,,,,,10000,4,0.0, As new
4024,1850 Grimbergen,Villa,950000,3,430,Hyper equipped,0.0,,1.0,50,1.0,1300,430,1462,3,0.0,
4025,4000 Lige,Apartment,950000,4,230,,,,1.0,56,,,230,,,, As new
4026,4000 Lige,Apartment,950000,4,230,,,,1.0,56,,,230,,,, As new
4027,8300 Knokke,Apartment,950000,2,157,Installed,0.0,,,,,,157,,2,, Good
4028,8020 Oostkamp,Mixed-use building,950000,3,,,0.0,,,,,,,,,, As new
4029,9600 Ronse,Penthouse,950000,3,,,,,1.0,21,,,,,,, As new
4030,1050 Ixelles,House,950000,4,400,,,,,,,,400,,4,,
4031,3000 Leuven,Apartment block,950000,2,,,,,,,,,,,2,,
4032,1400 Nivelles,House,950000,6,950,Installed,0.0,,,,,,950,1150,2,,
4033,7370 Dour,Apartment,950000,3,,,,,,,,,,,,,
4034,1120 Bruxelles,Apartment block,950000,8,,Installed,0.0,,,,1.0,65,,179,2,0.0, Good
4035,1050 Ixelles,House,950000,5,400,,0.0,,1.0,30,1.0,110,400,258,2,, To renovate
4036,1030 Schaerbeek,Mansion,950000,3,330,USA hyper equipped,,,1.0,22,1.0,42,330,123,2,0.0, Just renovated
4037,1050 Ixelles,Apartment,950000,5,400,,0.0,,1.0,30,1.0,110,400,,2,, To renovate
4038,1000 Bruxelles,Apartment block,950000,13,478,Installed,,,,,,,478,,2,, To renovate
4039,9880 Aalter,Mansion,950000,5,320,Installed,0.0,,,,,,320,2041,3,, As new
4040,8000 Brugge,Ground floor,950000,2,182,Installed,,,,,,,182,,,0.0, Just renovated
4041,6970 Tenneville,House,950000,16,2700,,0.0,,,,,,2700,2700,4,,
4042,6970 Tenneville,Apartment block,950000,16,2700,,0.0,,,,,,2700,2700,4,,
4043,2000 Antwerp,Apartment block,950000,,,,,,,,,,,,,0.0,
4044,1970 Wezembeek-Oppem,House,950000,6,428,,0.0,,1.0,16,,,428,766,2,0.0, Good
4045,1850 Grimbergen,Villa,950000,3,340,USA hyper equipped,0.0,,1.0,50,1.0,1300,340,1460,3,, As new
4046,1060 St-Gilles,Mansion,950000,5,280,Installed,0.0,,1.0,37,1.0,50,280,170,2,, Just renovated
4047,2000 Antwerp,Exceptional property,950000,4,208,Hyper equipped,0.0,,,,1.0,53,208,138,2,0.0, As new
4048,4750 Elsenborn,Villa,950000,5,270,Installed,1.0,,,,,,270,2899,4,, As new
4049,9620 Zottegem,Mixed-use building,950000,7,482,Installed,0.0,,1.0,20,,,482,7664,4,, As new
4050,4430 Ans,Apartment,950000,2,,Installed,0.0,,,,,,,,2,, Good
4051,4430 Ans,Mixed-use building,950000,2,,Installed,0.0,,,,,,,435,2,, Good
4052,1970 Wezembeek-Oppem,Apartment block,950000,6,428,,0.0,,1.0,16,,,428,766,2,0.0, Good
4053,5030 LONZEE,Villa,950000,5,,Hyper equipped,0.0,,,,,,,1787,4,0.0, As new
4054,5030 LONZEE,House,950000,5,,Hyper equipped,0.0,,,,,,,1787,4,0.0, As new
4055,8510 Rollegem,Villa,950000,6,,Hyper equipped,1.0,,1.0,50,1.0,1600,,1600,4,0.0, As new
4056,2970 Schilde,House,950000,3,362,USA installed,0.0,,1.0,75,1.0,2500,362,3008,4,0.0, As new
4057,9600 Ronse,Apartment,950000,4,173,,,,1.0,87,,,173,,,0.0,
4058,6717 Attert,Farmhouse,950000,6,250,,0.0,,,,,,250,78987,4,,
4059,1800 Vilvoorde,House,950000,6,322,Installed,0.0,,,,,,322,2259,4,0.0,
4060,8670 Koksijde,Ground floor,950000,3,154,Hyper equipped,0.0,,,,,,154,,,0.0, As new
4061,8370 Blankenberge,Duplex,950000,4,200,,,,1.0,100,,,200,,,,
4062,8620 Nieuwpoort,Apartment,950000,2,107,,,,,,,,107,,,, As new
4063,4650 Herve,Farmhouse,950000,4,305,,0.0,,,,,,305,15000,4,, Good
4064,1380 Lasne,Exceptional property,950000,10,,,,,,,,,,8271,3,,
4065,1410 Waterloo,Exceptional property,950000,10,,,,,,,,,,8271,3,,
4066,1040 Etterbeek,Duplex,950000,5,,USA hyper equipped,0.0,,,,,,,,,, Good
4067,2018 Antwerp,Louise Marie,274500,,,,,,,,,,,,,,
4068,1380 Lasne,Villa,949000,5,300,Installed,0.0,,1.0,52,1.0,12753,300,24687,4,0.0, Good
4069,3920 Lommel,Penthouse,949000,3,150,Installed,0.0,,,,,,150,,,, As new
4070,1060 Saint-Gilles,Mixed-use building,949000,7,250,USA hyper equipped,,,,,,,250,80,2,, As new
4071,1380 Lasne,House,949000,5,264,USA hyper equipped,0.0,,1.0,80,1.0,1700,264,1700,4,0.0, As new
4072,2630 Aartselaar,Villa,949000,3,200,Hyper equipped,0.0,,,,,,200,820,,, As new
4073,3012 Leuven Wilsele,Villa,949000,5,275,Hyper equipped,,,1.0,60,,,275,2040,4,0.0, Good
4074,5000 Namur,Apartment block,949000,9,390,,0.0,,,,,,390,,4,, To be done up
4075,2640 Mortsel,Exceptional property,949000,4,225,Installed,0.0,,,,,,225,5211,3,, Good
4076,2320 Hoogstraten,Exceptional property,949000,4,285,,0.0,,,,,,285,2438,4,, Good
4077,3140 Keerbergen,Villa,949000,3,,Hyper equipped,,,,,,,,3271,4,, As new
4078,3140 Keerbergen,Villa,949000,3,356,Hyper equipped,,,,,,,356,3271,4,, As new
4079,4730 Raeren,Villa,949000,5,,Installed,,,1.0,140,,,,1675,4,, As new
4080,3970 Leopoldsburg,Mixed-use building,949000,3,523,Installed,0.0,,,,,,523,231,,,
4081,1030 Schaerbeek,Apartment block,949000,7,390,Installed,0.0,,,,1.0,210,390,,2,,
4082,2018 Antwerpen 1,Ground floor,948000,3,,Hyper equipped,,,1.0,75,,,,,,, As new
4083,2018 Antwerp,Duplex,948000,3,196,Hyper equipped,,,,,1.0,75,196,,2,, As new
4084,1050 Ixelles,Apartment block,945000,7,330,USA installed,0.0,,,,1.0,17,330,120,2,0.0, Just renovated
4085,1150 Woluwe-Saint-Pierre,House,945000,4,,Hyper equipped,0.0,,1.0,25,1.0,50,,160,2,0.0, As new
4086,1180 Uccle,Apartment,945000,4,,,0.0,,1.0,15,1.0,700,,,3,, As new
4087,1000 Bruxelles,House,945000,4,263,USA hyper equipped,0.0,,1.0,12,1.0,60,263,146,2,0.0, As new
4088,1780 Wemmel,Villa,945000,5,,Installed,0.0,,1.0,45,,,,1795,4,0.0, Good
4089,9400 Nederhasselt,Villa,945000,4,450,Hyper equipped,0.0,,1.0,100,1.0,2800,450,3073,,, As new
4090,8300 Knokke,Duplex,945000,2,148,Hyper equipped,1.0,,,,,,148,,2,0.0, As new
4091,8300 het Zoute,Duplex,945000,2,85,,0.0,,1.0,8,,,85,,2,0.0, Good
4092,2550 Kontich,Exceptional property,945000,4,353,Hyper equipped,,,,,,,353,477,3,0.0, As new
4093,2540 Hove,Mixed-use building,945000,4,,Hyper equipped,,,1.0,39,1.0,240,,1000,3,, As new
4094,2360 Oud-Turnhout,Villa,945000,5,410,Hyper equipped,,,,,,,410,2002,4,, As new
4095,3140 Keerbergen,House,945000,6,622,Hyper equipped,0.0,,,,,,622,3000,4,0.0, As new
4096,8300 Knokke,Villa,945000,2,151,Hyper equipped,,,1.0,15,,,151,655,3,, Good
4097,8301 Duinbergen,Apartment,945000,3,96,,0.0,,,,,,96,,,0.0, Good
4098,2018 Antwerp,Mansion,945000,6,555,Installed,0.0,,,,1.0,370,555,553,2,, To be done up
4099,1780 Wemmel,Villa,945000,3,326,Installed,0.0,,,,,,326,1223,4,, Good
4100,8301 Duinbergen,Apartment,945000,3,97,USA installed,,,,,,,97,,2,0.0, As new
4101,1410 Waterloo,Villa,945000,4,480,Installed,0.0,,1.0,50,1.0,1926,480,2166,4,, Just renovated
4102,1370 Jodoigne,Mixed-use building,945000,5,350,Installed,0.0,,,,,,350,,2,0.0, Just renovated
4103,8301 Duinbergen,Apartment,945000,3,97,Installed,0.0,,,,,,97,,2,0.0, Good
4104,2000 Antwerp,House,945000,6,298,,0.0,,1.0,15,1.0,55,298,,,, Good
4105,1030 Schaerbeek,Apartment block,945000,6,370,USA hyper equipped,0.0,,,,1.0,150,370,270,2,, As new
4106,2310 Rijkevorsel,Villa,945000,5,502,,0.0,,,,,,502,1560,4,0.0, Good
4107,2000 Antwerp,Apartment,945000,3,347,USA hyper equipped,,,,,,,347,,,, Good
4108,3700 Tongeren,New real estate project - Apartments,223000,,,,,,,,,,,,,,
4109,3700 Tongeren,CASA CANIS,223000,,,,,,,,,,,,,,
4110,8500 Kortrijk,Residentie JEANNE,275000,,,,,,,,,,,,,,
4111,2800 Mechelen,Apartment block,945000,,408,Semi equipped,0.0,,1.0,64,,,408,173,2,, To renovate
4112,3700 Tongeren,Penthouse,945000,3,,,,,1.0,150,,,,,,0.0,
4113,1190 Forest,House,945000,7,400,,0.0,,1.0,30,1.0,200,400,330,2,,
4114,1150 Woluwe-Saint-Pierre,Apartment,940000,3,132,USA hyper equipped,0.0,,1.0,8,,,132,,2,, As new
4115,8300 Knokke-Heist,Apartment,940000,2,54,Installed,0.0,,,,,,54,,2,0.0, As new
4116,2323 Wortel,House,940000,4,395,Installed,0.0,,,,,,395,4078,4,, Good
4117,8300 Knokke-Heist,Apartment,940000,2,62,,,,,,,,62,,,0.0, Just renovated
4118,1200 WOLUW-SAINT-LAMBERT,House,940000,5,300,Semi equipped,0.0,,,,,,300,180,2,,
4119,8300 Knokke-Heist,Apartment,940000,2,62,USA hyper equipped,,,,,,,62,,,0.0, As new
4120,8300 Knokke-Zoute,Apartment,940000,2,62,,,,,,,,62,,,0.0, Just renovated
4121,8300 Knokke-Zoute,Apartment,940000,2,,,0.0,,,,,,,,,0.0, As new
4122,9000 Gent,Service flat,940000,2,162,Installed,0.0,,,,,,162,,,0.0, As new
4123,1501 Halle,Villa,940000,4,436,Installed,0.0,,1.0,13,,,436,3435,4,0.0, Good
4124,2000 Antwerp,Apartment,940000,2,145,Hyper equipped,,,,,,,145,,,0.0,
4125,2000 Antwerp,Apartment,940000,2,145,,,,,,,,145,,,0.0,
4126,9790 Wortegem-Petegem,Country house,940000,4,466,,0.0,,,,,,466,4010,4,0.0,
4127,1040 Etterbeek,Apartment block,940000,6,396,USA hyper equipped,1.0,,1.0,21,1.0,70,396,241,2,, Good
4128,8300 het Zoute,Apartment,940000,2,62,,0.0,,,,,,62,,2,, As new
4129,8300 Knokke,Apartment,940000,2,62,,0.0,,,,,,62,,2,0.0, As new
4130,9990 Maldegem,House,939000,4,199,Hyper equipped,0.0,,1.0,25,1.0,13133,199,13133,,, As new
4131,2540 Hove,Villa,939000,4,278,Installed,0.0,,,,,,278,768,4,, As new
4132,4020 Lige 2,Apartment block,939000,17,,Installed,,,,,1.0,80,,368,2,, Just renovated
4133,1160 Auderghem,Jade,657000,,,,,,,,,,,,,,
4134,1160 Auderghem,JADE 155,936000,,,,,,,,,,,,,,
4135,1160 Auderghem,Ground floor,936000,3,,USA hyper equipped,0.0,,1.0,95,1.0,278,,,2,0.0, As new
4136,1160 Auderghem,Ground floor,936000,3,146,Hyper equipped,0.0,,1.0,96,1.0,278,146,,,, As new
4137,9220 Hamme,Villa,935000,7,564,Not installed,0.0,,,,,,564,1716,4,, As new
4138,8210 Zedelgem,House,935000,5,247,Hyper equipped,0.0,,,,,,247,7805,,, As new
4139,8300 Knokke-Zoute,Apartment,935000,3,137,Hyper equipped,0.0,,,,,,137,,2,0.0, As new
4140,1000 Bruxelles,House,935000,5,327,,0.0,,,,1.0,1,327,,2,, To be done up
4141,8300 Knokke,Apartment,935000,4,137,Installed,0.0,,,,,,137,,2,0.0, As new
4142,2990 Wuustwezel,Villa,935000,5,388,Hyper equipped,,,,,,,388,8415,4,,
4143,8300 Knokke,Apartment,935000,3,127,,,,,,,,127,,,0.0,
4144,1000 BRUXELLES,Mansion,935000,4,327,,,,,,1.0,60,327,150,2,, Good
4145,8300 KNOKKE,Apartment,935000,3,137,,0.0,,,,,,137,,,,
4146,3550 Heusden-Zolder,Exceptional property,935000,5,510,,,,,,,,510,2708,,0.0,
4147,4317 Faimes,Farmhouse,935000,4,8700,,0.0,,1.0,1,1.0,1,8700,5000,4,,
4148,1040 Etterbeek,Mansion,935000,5,,USA hyper equipped,0.0,,1.0,12,1.0,100,,190,2,0.0, Good
4149,8300 Knokke-Heist,Apartment,935000,3,115,,1.0,,,,,,115,,,0.0, Just renovated
4150,1040 Etterbeek,House,935000,4,280,,,,,,,,280,200,,,
4151,6111 Landelies,Mixed-use building,935000,12,650,Installed,1.0,,1.0,60,,,650,4648,4,0.0,
4152,8370 Blankenberge,Mansion,935000,10,,,,,,,,,,174,2,, As new
4153,8370 Blankenberge,House,935000,10,,,,,,,,,,174,2,, As new
4154,2140 Borgerhout,Apartment block,934000,6,,Installed,0.0,,1.0,3,,,,80,2,, Just renovated
4155,2140 Antwerpen,Apartment block,934000,6,326,,0.0,,,,,,326,110,3,, Just renovated
4156,1040 Etterbeek,Apartment block,930000,8,340,,1.0,,1.0,20,,,340,98,2,0.0, Good
4157,1150 Woluwe-Saint-Pierre,House,930000,4,265,Hyper equipped,0.0,,,,1.0,75,265,156,2,0.0, To renovate
4158,8300 Knokke,Apartment,930000,2,60,USA hyper equipped,,,,,,,60,,2,0.0, Just renovated
4159,1200 WOLUWE-SAINT-LAMBERT,Apartment,930000,3,211,Hyper equipped,,,,,,,211,,,, Good
4160,1380 Plancenoit,Country house,930000,7,,Not installed,0.0,,,,1.0,3800,,,4,, To renovate
4161,1040 Etterbeek,House,930000,8,340,,1.0,,1.0,25,,,340,98,2,0.0, As new
4162,2018 Antwerp,Mixed-use building,930000,10,,Hyper equipped,1.0,,,,,,,61,2,,
4163,9870 Zulte,Villa,930000,6,586,,0.0,,,,,,586,5296,,,
4164,8470 Gistel,Mixed-use building,930000,,,,,,,,,,,,,,
4165,8400 Oostende,Villa,929000,4,340,Installed,0.0,,,,,,340,830,4,0.0, As new
4166,2610 Wilrijk,House,929000,4,,Installed,0.0,,,,,,,,2,, Good
4167,2321 Meer,Villa,929000,4,491,Installed,0.0,,,,1.0,4139,491,4647,4,, Good
4168,9270 Laarne,House,929000,7,575,Installed,,,,,,,575,11123,,,
4169,1000 Brussels,Apartment,925000,3,190,USA hyper equipped,0.0,,1.0,135,,,190,,3,0.0, Just renovated
4170,1180 Uccle,MOULIN BLANC,445000,,,,,,,,,,,,,,
4171,7912 SAINT-SAUVEUR,House,925000,5,453,Installed,0.0,,1.0,60,,,453,5103,4,,
4172,1200 Woluwe-Saint-Lambert,House,925000,7,345,Semi equipped,0.0,,1.0,20,1.0,80,345,182,2,, Good
4173,9600 Ronse,House,925000,5,453,Installed,0.0,,1.0,60,,,453,5103,4,,
4174,1180 Uccle,Apartment,925000,3,196,USA hyper equipped,0.0,,1.0,135,,,196,,3,0.0, Just renovated
4175,1050 Ixelles,House,925000,6,325,,0.0,,,,1.0,140,325,228,2,, To renovate
4176,8500 Kortrijk,House,925000,7,373,Installed,0.0,,1.0,2,,,373,98,,0.0, Good
4177,2275 Lille,House,925000,5,2393,Installed,0.0,,,,,,2393,,4,, To renovate
4178,2580 Putte,Villa,925000,5,343,Hyper equipped,,,,,,,343,1426,4,, As new
4179,2000 Antwerp,Mansion,925000,4,398,Installed,0.0,,,,,,398,96,2,, Good
4180,2000 Antwerp,Apartment,925000,5,280,USA installed,,,1.0,20,,,280,,2,0.0, Good
4181,9220 Hamme,House,925000,6,595,,0.0,,,,,,595,795,,,
4182,9220 Hamme,Mansion,925000,6,595,,0.0,,,,,,595,795,,,
4183,1420 Braine-lAlleud,House,925000,5,265,Installed,0.0,,1.0,18,,,265,8080,,, Good
4184,1000 Bruxelles,Apartment block,925000,6,247,Installed,,,1.0,28,,,247,125,2,, To be done up
4185,8670 Koksijde,House,925000,5,,Installed,0.0,,,,,,,1543,,, Good
4186,1325 Chaumont-Gistoux,House,925000,5,,USA semi equipped,0.0,,,,,,,16500,4,,
4187,3012 Wilsele,Apartment,925000,7,,Installed,0.0,,,,,,,,2,, Good
4188,1653 Beersel Dworp,House,925000,5,380,,,,,,,,380,1383,3,, As new
4189,1650 Beersel,House,925000,5,380,,,,,,,,380,1383,3,, As new
4190,4590 Ouffet,Farmhouse,925000,2,1800,Not installed,0.0,,,,,,1800,6000,2,,
4191,1653 Dworp,House,925000,5,275,Hyper equipped,0.0,,1.0,25,1.0,400,275,1383,3,, Good
4192,9600 Ronse,Apartment,925000,4,173,,,,1.0,87,,,173,,,0.0,
4193,8210 Zedelgem,Apartment block,925000,,,,,,,,,,,1722,3,,
4194,9000 Gent,Mixed-use building,920000,,256,Installed,,,,,,,256,450,,, As new
4195,1000 Bruxelles,Mansion,920000,6,370,Installed,0.0,,1.0,7,1.0,70,370,169,2,0.0, To renovate
4196,1050 Ixelles,Mansion,920000,6,370,Installed,0.0,,1.0,7,1.0,70,370,169,2,0.0, To renovate
4197,8820 Torhout,Villa,920000,4,,Installed,0.0,,1.0,100,1.0,6225,,6500,4,0.0, Good
4198,1180 Uccle,Apartment block,920000,5,380,Installed,0.0,,,,1.0,140,380,226,2,,
4199,1200 Woluwe-Saint-Lambert,House,920000,4,269,Installed,0.0,,,,1.0,101,269,270,3,,
4200,3530 Houthalen-Helchteren,House,920000,9,,,0.0,,,,,,,2200,4,0.0,
4201,6031 Monceau-sur-Sambre,Apartment block,920000,,895,,,,,,,,895,1797,4,, As new
4202,8300 Knokke-Heist,Ground floor,915000,2,78,Hyper equipped,1.0,,,,,,78,,2,0.0, As new
4203,3110 Rotselaar,House,915000,5,407,Hyper equipped,0.0,,1.0,75,,,407,2079,4,0.0, As new
4204,8000 Brugge,REIE Residences,425000,,,,,,,,,,,,,,
4205,8300 Knokke,Apartment,915000,2,74,,0.0,,,,,,74,,2,0.0, As new
4206,3920 Lommel,Mixed-use building,915000,5,,Installed,0.0,,,,,,,2018,4,0.0, As new
4207,8300 Knokke-Heist,Apartment,915000,2,,,,,1.0,38,,,,,2,, As new
4208,1000 Bruxelles,Mixed-use building,910000,5,406,Installed,0.0,,,,,,406,97,2,, As new
4209,8301 Heist-aan-Zee,Apartment,910000,3,81,,,,,,,,81,,,0.0, Just renovated
4210,1180 Uccle,House,910000,4,210,USA hyper equipped,0.0,,1.0,30,1.0,150,210,250,2,, Just renovated
4211,1200 Woluwe-Saint-Lambert,House,910000,5,325,Hyper equipped,0.0,,1.0,28,1.0,145,325,298,3,0.0, Good
4212,2000 Antwerp,New York Residence,132400,,,,,,,,,,,,,,
4213,8670 Koksijde,Apartment,910000,3,202,Hyper equipped,,,1.0,52,,,202,,,0.0,
4214,1060 Saint-Gilles,Apartment block,910000,5,290,Hyper equipped,0.0,,,,,,290,,2,0.0, As new
4215,8800 Rumbeke,New real estate project - Apartments,620000,,,,,,,,,,,,,,
4216,1731 Asse Zellik,Apartment,910000,6,,Semi equipped,0.0,,,,,,,,2,, To be done up
4217,8800 Roeselare,Penthouse,910000,3,158,,0.0,,1.0,166,,,158,,,0.0,
4218,2650 Edegem,Villa,910000,4,353,Hyper equipped,,,,,,,353,703,4,,
4219,8500 Kortrijk,Villa,910000,5,291,USA hyper equipped,0.0,,,,,,291,2511,4,0.0, Good
4220,9950 Waarschoot,House,908256,4,,,,,,,,,,1808,,0.0,
4221,3020 Herent,Villa,908000,5,,Hyper equipped,,,,,,,,6,4,, As new
4222,2200 Herentals,Villa,907500,3,222,Hyper equipped,0.0,,,,,,222,,4,,
4223,2930 Brasschaat,Apartment block,905000,,,,,,,,,,,614,,,
4224,2930 Brasschaat,Apartment block,905000,8,390,Installed,0.0,,,,,,390,616,4,,
4225,8660 De Panne,Residentie Mon Bijou,322705,,,,,,,,,,,,,,
4226,1050 Ixelles,Apartment,900000,4,208,Installed,0.0,,,,,,208,,3,0.0, To be done up
4227,1300 Limal - Wavre,House,900000,6,330,USA hyper equipped,0.0,,1.0,50,1.0,6000,330,6614,4,0.0, As new
4228,1370 Jodoigne,Mixed-use building,900000,4,625,Installed,0.0,,,,,,625,2513,4,, Good
4229,9030 Mariakerke,Mixed-use building,900000,6,570,Installed,0.0,,1.0,29,,,570,184,,, To restore
4230,9030 Mariakerke,Apartment block,900000,6,570,Installed,0.0,,1.0,29,,,570,184,,, To restore
4231,5500 Dinant,House,900000,9,467,Installed,0.0,,,,1.0,1929,467,2396,3,0.0, As new
4232,1180 Uccle,House,900000,6,300,Hyper equipped,0.0,,1.0,20,,,300,,,,
4233,1000 Brussels City,Apartment,900000,3,130,Hyper equipped,1.0,,1.0,11,,,130,,3,, As new
4234,1370 Pitrain,House,900000,9,730,,0.0,,1.0,50,,,730,1768,4,0.0, Good
4235,9600 Ronse,Other properties,900000,2,1100,,0.0,,1.0,20,,,1100,3510,2,,
4236,9600 Ronse,House,900000,2,1100,,0.0,,1.0,20,,,1100,3510,2,,
4237,9600 Ronse,Loft,900000,2,1100,,0.0,,1.0,20,,,1100,,2,,
4238,1380 Lasne,House,900000,4,,,,,,,,,,650,,, Good
4239,1300 Wavre,Villa,900000,6,330,USA hyper equipped,0.0,,1.0,50,1.0,6000,330,6614,4,0.0, Good
4240,6043 Ransart,Mixed-use building,900000,2,1004,Not installed,,,,,1.0,11158,1004,12013,2,, To renovate
4241,1300 Wavre Limal,Villa,900000,5,295,,0.0,,,,,,295,5049,4,0.0, Good
4242,9700 Oudenaarde,Bungalow,900000,,,,,,,,,,,2200,,, Good
4243,1050 Ixelles,Apartment block,900000,15,330,Installed,1.0,,1.0,17,,,330,,2,, To restore
4244,1000 Bruxelles,Apartment block,900000,6,369,USA hyper equipped,0.0,,1.0,54,1.0,40,369,331,4,0.0, Good
4245,1000 Bruxelles,Penthouse,900000,3,278,Hyper equipped,0.0,,1.0,153,,,278,,2,0.0, Good
4246,1000 Brussel,Apartment block,900000,4,,,0.0,,,,,,,34,1,,
4247,1300 Wavre,Apartment block,900000,,950,,0.0,,,,,,950,,,,
4248,6900 Marche-en-Famenne,Apartment block,900000,,,,,,,,,,,805,4,, As new
